,E (iso),E (SOC),E (SOC+CFS),A (iso),A (SOC),A (SOC+CFS,S (iso),S (SOC),S (SOC+CFS
300.0,0.0,7.614212956037343e-06,0.0005926468114750308,-0.06822490952160479,-0.04632124718000929,0.19210393369376724,0.00022741636507202524,0.0001544295379765551,-0.0004362280615202931
301.7017017017017,-0.0,7.8539771646291e-06,0.0006006178559414543,-0.06861190433704267,-0.046584040187577,0.19284626372838637,0.0002274163650720154,0.0001544303282254595,-0.00033603613155641643
303.4034034034034,8.881784197001252e-16,8.342886633094793e-06,0.0006165944638665266,-0.06899889915248052,-0.04684683588468052,0.1932476002075729,0.00022741636507201887,0.00015443194387778497,-0.0002357519060451202
305.1051051051051,-0.0,8.85626384494742e-06,0.0006328182723249753,-0.0693858939679184,-0.04710963439096485,0.19364862256777915,0.00022741636507201887,0.00015443363090353324,-0.00023556585174675654
306.80680680680683,-8.881784197001252e-16,9.395007034562752e-06,0.0006492897096492811,-0.06977288878335626,-0.04737243582969756,0.19404932582913345,0.00022741636507200846,0.0001544353914444789,-0.0002353768717620261
308.5085085085085,-8.881784197001252e-16,9.960033214184705e-06,0.000666009177686,-0.07015988359879412,-0.04763524032781293,0.1944497050142165,0.00022741636507201887,0.00015443722766790395,-0.00023518496798437954
310.2102102102102,-0.0,1.0552278101982893e-05,0.0006829770526293188,-0.07054687841423199,-0.04789804801595468,0.1948497551496008,0.0002274163650720154,0.0001544391417657772,-0.00023499014314200262
311.9119119119119,-8.881784197001252e-16,1.1172696052774711e-05,0.0007001936858501701,-0.07093387322966985,-0.04816085902851728,0.19524947126715225,0.00022741636507201887,0.00015444113595402577,-0.0002347924007778529
313.6136136136136,8.881784197001252e-16,1.1822259958549353e-05,0.0007176594047102469,-0.07132086804510772,-0.04842367350368609,0.19564884840550137,0.00022741636507201887,0.00015444321247166243,-0.00023459174528282084
315.31531531531533,-0.0,1.2501961138333684e-05,0.0007353745133658052,-0.07170786286054559,-0.0486864915834759,0.19604788161145817,0.00022741636507201193,0.0001544453735799773,-0.00023438818183972587
317.017017017017,8.881784197001252e-16,1.3212809235163547e-05,0.0007533392935630268,-0.07209485767598345,-0.048949313413768104,0.19644656594129226,0.0002274163650720154,0.00015444762156168954,-0.00023418171643620894
318.7187187187187,8.881784197001252e-16,1.3955832082857e-05,0.0007715540054160641,-0.0724818524914213,-0.04921213914434651,0.19684489646219197,0.00022741636507201193,0.00015444995872008517,-0.00023397235588965004
320.42042042042044,-8.881784197001252e-16,1.4732075565682123e-05,0.0007900188881744263,-0.07286884730685918,-0.049474968928931565,0.1972428682536294,0.0002274163650720154,0.0001544523873781671,-0.0002337601077324683
322.1221221221221,8.881784197001252e-16,1.5542603481577544e-05,0.0008087341609854803,-0.07325584212229704,-0.04973780292521315,0.19764047640842863,0.0002274163650720154,0.00015445490987774958,-0.00023354498033009707
323.82382382382383,-1.7763568394002505e-15,1.638849736540493e-05,0.0008277000236232013,-0.0736428369377349,-0.050000641294881853,0.19803771603453263,0.0002274163650720154,0.00015445752857858042,-0.00023332698281727793
325.52552552552555,8.881784197001252e-16,1.727085633973502e-05,0.0008469166572289133,-0.07402983175317278,-0.050263484203658775,0.1984345822558548,0.0002274163650720154,0.00015446024585746496,-0.00023310612507781991
327.2272272272272,8.881784197001252e-16,1.8190796917672003e-05,0.0008663842250129505,-0.07441682656861064,-0.05052633182132368,0.19883107021397667,0.00022741636507201887,0.000154463064107338,-0.00023288241774533508
